CODNEG,1,2,3,4,PREULT
VALE3       ,92513764900,5320,5347,5279,5305
VALE3       ,73134762000,5299,5312,5246,5269
VALE3       ,64209429600,5261,5282,5223,5259
VALE3       ,60992906700,5281,5323,5255,5272
VALE3       ,59171551100,5218,5266,5181,5245
VALE3       ,57951394000,5240,5260,5176,5176
VALE3       ,127542528800,5109,5126,5055,5065
VALE3       ,64370216600,5100,5112,5010,5049
VALE3       ,63558398900,5100,5105,5018,5023
VALE3       ,42398072400,5030,5060,4980,5026
VALE3       ,51137054300,5017,5058,5001,5001
VALE3       ,115861780300,5038,5055,4922,4981
VALE3       ,222729054500,4924,4934,4825,4840
VALE3       ,94788833000,4820,4829,4741,4784
VALE3       ,167886456500,4660,4660,4576,4600
VALE3       ,102199405300,4646,4697,4629,4662
VALE3       ,95803996600,4585,4648,4545,4648
VALE3       ,114370908700,4730,4749,4692,4718
VALE3       ,113474381600,4670,4681,4549,4549
VALE3       ,74493387800,4515,4599,4503,4516
VALE3       ,92699239500,4555,4680,4535,4650
VALE3       ,112564526700,4598,4598,4473,4488
VALE3       ,108086407800,4501,4550,4317,4389
VALE3       ,85641565600,4445,4470,4348,4369
VALE3       ,120365243400,4429,4443,4321,4365
VALE3       ,74161953800,4351,4449,4290,4384
VALE3       ,71050542000,4360,4433,4307,4415
VALE3       ,53895168300,4438,4438,4355,4389
VALE3       ,113685755400,4383,4459,4290,4328
VALE3       ,56903315200,4349,4365,4254,4280
VALE3       ,120397500600,4315,4391,4244,4332
VALE3       ,58609336300,4331,4417,4304,4348
VALE3       ,104873234500,4411,4525,4396,4510
VALE3       ,125052109400,4599,4633,4527,4557
VALE3       ,58909014500,4655,4667,4585,4601
VALE3       ,60382092400,4600,4605,4534,4552
VALE3       ,57515379200,4605,4652,4597,4652
VALE3       ,95027467900,4695,4719,4652,4652
VALE3       ,48292652500,4645,4669,4609,4645
VALE3       ,115351243000,4670,4789,4629,4789
VALE3       ,102798964200,4788,4850,4720,4824
VALE3       ,81212692200,4860,4860,4758,4795
VALE3       ,193927865200,4862,4977,4860,4969
VALE3       ,110498255000,4996,5030,4966,4979
VALE3       ,128486227000,4940,4944,4835,4859
VALE3       ,70644356100,4825,4915,4823,4890
VALE3       ,74218549800,4900,4900,4798,4840
VALE3       ,75679847500,4840,4858,4776,4832
VALE3       ,115529070600,4866,4874,4800,4842
VALE3       ,57598465600,4819,4858,4796,4810
VALE3       ,72284773200,4771,4788,4678,4693
VALE3       ,69178394200,4703,4802,4683,4786
VALE3       ,58586823800,4810,4828,4753,4786
VALE3       ,64298705700,4815,4835,4727,4766
VALE3       ,57852740400,4765,4804,4721,4775
VALE3       ,77226454500,4785,4888,4766,4771
VALE3       ,112765596600,4690,4690,4510,4510
VALE3       ,111173188100,4532,4581,4422,4544
VALE3       ,98868061300,4570,4679,4568,4659
VALE3       ,58213742800,4630,4698,4604,4604
VALE3       ,66915569900,4630,4637,4532,4532
VALE3       ,43471869600,4567,4604,4533,4567
VALE3       ,72617389400,4606,4745,4606,4724
VALE3       ,119082311700,4803,4892,4800,4864
VALE3       ,55189229600,4820,4825,4756,4799
VALE3       ,70237425900,4788,4829,4753,4791
VALE3       ,114695358000,4739,4752,4664,4680
VALE3       ,66245416600,4699,4705,4661,4671
VALE3       ,76496821200,4689,4718,4602,4603
VALE3       ,63319460900,4642,4721,4626,4721
VALE3       ,71894500500,4728,4754,4710,4730
VALE3       ,58498435500,4760,4783,4703,4711
VALE3       ,68592185000,4746,4757,4652,4675
VALE3       ,104764507700,4775,4856,4755,4856
VALE3       ,53174729000,4865,4880,4834,4870
VALE3       ,49040755200,4841,4880,4808,4865
VALE3       ,73832156900,4840,4862,4769,4859
VALE3       ,102927547300,4810,4848,4686,4720
