CODNEG,1,2,3,4,PREULT
BBAS3       ,53344299500,4870,4937,4825,4872
BBAS3       ,36501971700,4939,4972,4890,4920
BBAS3       ,49294591800,4950,4981,4871,4877
BBAS3       ,90863482400,4942,4975,4790,4825
BBAS3       ,56336337800,4870,4920,4785,4883
BBAS3       ,35384079500,4907,4965,4873,4911
BBAS3       ,30629209400,4909,4934,4864,4919
BBAS3       ,38748726200,4889,4889,4791,4845
BBAS3       ,39252351800,4884,4908,4817,4881
BBAS3       ,41380199500,4871,4897,4796,4826
BBAS3       ,82512570800,4685,4835,4630,4673
BBAS3       ,60232043100,4730,4777,4616,4686
BBAS3       ,63158801700,4695,4820,4650,4783
BBAS3       ,95541330200,4810,4867,4685,4720
BBAS3       ,80261428800,4766,4920,4752,4885
BBAS3       ,30269005500,4878,4878,4802,4834
BBAS3       ,37636596600,4898,4935,4867,4931
BBAS3       ,50401808600,4918,4933,4795,4831
BBAS3       ,47950450500,4812,4919,4776,4910
BBAS3       ,42519526400,4900,4956,4870,4935
BBAS3       ,82906591100,4960,5030,4845,4937
BBAS3       ,40359636600,4956,4986,4914,4968
BBAS3       ,42468418900,4930,4990,4908,4979
BBAS3       ,40712878900,4991,5024,4975,5008
BBAS3       ,31197977600,4947,4967,4918,4937
BBAS3       ,53253065300,4908,4968,4822,4949
BBAS3       ,73153841900,4950,5084,4950,5059
BBAS3       ,78043259700,5091,5126,5012,5103
BBAS3       ,45258627600,5110,5119,4986,5016
BBAS3       ,49973718300,4871,4939,4834,4837
BBAS3       ,46343048600,4890,4898,4756,4790
BBAS3       ,49273371600,4750,4762,4663,4711
BBAS3       ,67673826500,4680,4685,4541,4564
BBAS3       ,65229754100,4545,4646,4455,4485
BBAS3       ,60592736300,4515,4684,4491,4657
BBAS3       ,69032133300,4691,4938,4691,4923
BBAS3       ,40239797600,4930,4950,4840,4882
BBAS3       ,43640641000,4857,4936,4827,4890
BBAS3       ,45995457600,4938,4980,4905,4962
BBAS3       ,38636983100,4999,5098,4999,5059
BBAS3       ,81990045900,5069,5185,5046,5125
BBAS3       ,56677824100,5093,5168,5063,5120
BBAS3       ,46679185300,5110,5200,5106,5195
BBAS3       ,52767147000,5170,5258,5113,5185
BBAS3       ,40081652200,5222,5255,5165,5209
BBAS3       ,59883135400,5230,5294,5202,5294
BBAS3       ,47973694100,5286,5294,5119,5148
BBAS3       ,41714958800,5207,5286,5145,5279
BBAS3       ,36454290900,5291,5312,5236,5236
BBAS3       ,47113162100,5205,5220,5097,5187
BBAS3       ,68900156600,5240,5290,5184,5290
BBAS3       ,46198599500,5288,5300,5192,5226
BBAS3       ,80589629600,5225,5267,5127,5143
BBAS3       ,66206244300,5134,5150,4994,5052
BBAS3       ,34662471800,5038,5105,5014,5047
BBAS3       ,63012323000,5085,5205,5078,5165
BBAS3       ,41311032800,5150,5250,5111,5250
BBAS3       ,77841374700,5260,5350,5260,5291
BBAS3       ,48182639000,5299,5390,5264,5304
BBAS3       ,83030318500,5280,5360,5225,5255
BBAS3       ,69514691100,5298,5373,5270,5369
BBAS3       ,72396298700,5320,5417,5294,5380
BBAS3       ,76434843700,5428,5428,5335,5394
BBAS3       ,44724111000,5456,5467,5351,5388
BBAS3       ,56595039000,5372,5425,5277,5319
BBAS3       ,63816189200,5340,5430,5253,5430
BBAS3       ,50408372400,5479,5518,5468,5518
BBAS3       ,51597828200,5500,5537,5432,5500
BBAS3       ,36178794900,5519,5535,5482,5495
BBAS3       ,68923483700,5560,5570,5379,5426
BBAS3       ,78060426800,5413,5413,5281,5320
BBAS3       ,66693325700,5352,5362,5180,5200
BBAS3       ,55321783500,5221,5239,5106,5169
BBAS3       ,53600362900,5200,5219,5151,5177
BBAS3       ,35761672500,5180,5217,5151,5178
BBAS3       ,65467351500,5197,5325,5187,5266
BBAS3       ,46343294400,5225,5295,5200,5200
BBAS3       ,33408927400,5248,5266,5197,5201
BBAS3       ,65360452500,5227,5238,5140,5140
BBAS3       ,80423168300,5156,5265,5147,5233
BBAS3       ,89743075500,5238,5252,5006,5012
BBAS3       ,40696690800,5080,5081,4993,5000
BBAS3       ,25616602200,5015,5064,4982,5045
BBAS3       ,46222966900,5022,5070,4911,4994
BBAS3       ,56253258500,5010,5020,4920,4922
BBAS3       ,73508402900,4980,5047,4869,4875
BBAS3       ,40300421100,4875,4935,4800,4876
BBAS3       ,40634286600,4774,4876,4742,4785
BBAS3       ,41667732900,4849,4907,4821,4850
BBAS3       ,54954378400,4830,4878,4755,4845
BBAS3       ,59583033500,4964,4968,4847,4880
BBAS3       ,40449039800,4886,4918,4830,4865
BBAS3       ,50292526000,4771,4780,4696,4700
BBAS3       ,46002355100,4694,4825,4679,4755
BBAS3       ,53188291400,4695,4707,4569,4589
BBAS3       ,49768963400,4615,4664,4525,4585
BBAS3       ,44602249600,4635,4655,4535,4573
BBAS3       ,47629370700,4600,4669,4473,4483
BBAS3       ,29516931100,4502,4518,4407,4479
BBAS3       ,63697162500,4587,4746,4574,4735
