CODNEG,1,2,3,4,PREULT
LREN3       ,10871893700,4101,4170,4086,4128
LREN3       ,20278459100,4105,4130,4031,4089
LREN3       ,18009029900,4088,4326,4080,4302
LREN3       ,17793847200,4200,4386,4086,4370
LREN3       ,15051977400,4354,4450,4346,4370
LREN3       ,30294147800,4357,4360,4257,4334
LREN3       ,29097620700,4292,4585,4292,4585
LREN3       ,33622400900,4674,4730,4577,4625
LREN3       ,13806914100,4656,4689,4581,4655
LREN3       ,26514637500,4655,4688,4554,4688
LREN3       ,17689126200,4262,4280,4131,4156
LREN3       ,13166159700,4172,4204,4130,4130
LREN3       ,10875331100,4090,4110,4053,4097
LREN3       ,26283744400,4060,4162,4021,4123
LREN3       ,21422237900,4122,4277,4121,4219
LREN3       ,17439618200,4182,4223,4093,4110
LREN3       ,9356930800,4140,4168,4066,4140
LREN3       ,15655615700,4040,4080,3985,4045
LREN3       ,11943819100,4050,4064,3987,4005
LREN3       ,15965267800,3988,4076,3910,4071
LREN3       ,16087688100,3995,4015,3936,3970
LREN3       ,12352357400,3935,4069,3900,3940
LREN3       ,14979021100,3916,4110,3916,4088
LREN3       ,15042509400,4100,4242,4080,4200
LREN3       ,14385883800,4200,4250,4126,4144
LREN3       ,12632769200,4149,4225,4119,4131
LREN3       ,11822714500,4182,4196,4041,4100
LREN3       ,10361640200,4120,4181,4081,4158
LREN3       ,31854032100,4178,4319,4165,4307
LREN3       ,21166516400,4299,4419,4260,4310
LREN3       ,21194799300,4310,4399,4269,4395
LREN3       ,17943498800,4385,4445,4346,4404
LREN3       ,13513201300,4400,4445,4333,4390
LREN3       ,15712264100,4420,4438,4316,4326
LREN3       ,14104409000,4358,4363,4222,4267
LREN3       ,16582635200,4320,4335,4208,4310
LREN3       ,14602825200,4328,4469,4271,4436
LREN3       ,9288087500,4400,4489,4394,4477
LREN3       ,14905773800,4461,4535,4438,4527
LREN3       ,24826506400,4515,4625,4490,4540
LREN3       ,32955575000,4619,4691,4559,4575
LREN3       ,14768701500,4590,4616,4486,4584
LREN3       ,28800449800,4584,4650,4566,4625
LREN3       ,27949461600,4650,4763,4614,4650
LREN3       ,16509130500,4674,4785,4581,4785
LREN3       ,33358330200,4765,4793,4646,4698
LREN3       ,13218809500,4700,4740,4632,4740
LREN3       ,13178613300,4730,4741,4623,4623
LREN3       ,16918171600,4630,4699,4630,4664
LREN3       ,14263800400,4665,4717,4576,4686
LREN3       ,14697291300,4698,4742,4655,4716
LREN3       ,19499390500,4749,4749,4616,4643
LREN3       ,12127930500,4655,4697,4629,4672
LREN3       ,12015822200,4615,4763,4613,4711
LREN3       ,10747032900,4760,4805,4703,4770
LREN3       ,15058989200,4731,4858,4731,4850
LREN3       ,16559799200,4890,4897,4805,4807
LREN3       ,37333985500,4800,4956,4744,4884
LREN3       ,12639163100,4900,4945,4803,4845
LREN3       ,11645819500,4898,4898,4730,4754
LREN3       ,13149658400,4782,4798,4711,4784
LREN3       ,9448509900,4795,4822,4755,4799
LREN3       ,21542888700,4800,4903,4800,4825
LREN3       ,14539627000,4850,4881,4800,4860
LREN3       ,23113359000,4830,4869,4715,4715
LREN3       ,18934473200,4712,4769,4685,4755
LREN3       ,12550509200,4755,4760,4641,4655
LREN3       ,12492484600,4666,4737,4638,4672
LREN3       ,26788873500,4676,4691,4577,4610
LREN3       ,21604340900,4600,4769,4584,4737
LREN3       ,15888731000,4750,4844,4685,4844
LREN3       ,31092056000,4839,4894,4768,4856
LREN3       ,59209912900,4680,4800,4650,4746
LREN3       ,43373206700,4780,4966,4771,4882
LREN3       ,29018212800,4870,4985,4846,4970
LREN3       ,19247661900,4888,4917,4802,4863
LREN3       ,36337737200,4869,5079,4856,5040
LREN3       ,26030132400,5028,5035,4918,5005
LREN3       ,18450373300,5020,5065,4951,5052
LREN3       ,11975910100,5074,5098,5003,5046
LREN3       ,12425978700,4987,5006,4929,4980
LREN3       ,14608714900,4955,5046,4911,5025
LREN3       ,24668657200,4962,4975,4832,4850
LREN3       ,25884628200,4858,4915,4739,4823
LREN3       ,16364626400,4856,4956,4784,4956
LREN3       ,15717881500,4981,4996,4885,4940
LREN3       ,17981878700,4950,4952,4809,4930
LREN3       ,13504595600,5001,5019,4913,5013
LREN3       ,25525652700,5012,5016,4856,4906
LREN3       ,23702801000,4880,4902,4726,4805
LREN3       ,13310407400,4814,4833,4671,4705
LREN3       ,30391562000,4704,4795,4654,4744
LREN3       ,14062246100,4702,4874,4673,4861
LREN3       ,21233946500,4861,5031,4841,5018
LREN3       ,23694478200,5033,5115,5007,5055
LREN3       ,6654667400,5095,5124,5003,5034
LREN3       ,11730311500,5003,5145,4929,4975
LREN3       ,10747732000,5030,5052,4947,5052
