CODNEG,1,2,3,4,PREULT
B3SA3       ,14735608500,2269,2312,2247,2260
B3SA3       ,32979431800,2265,2361,2265,2337
B3SA3       ,20307702400,2293,2354,2282,2340
B3SA3       ,18862594400,2340,2343,2260,2295
B3SA3       ,30953043100,2373,2440,2346,2390
B3SA3       ,31517435700,2500,2545,2416,2427
B3SA3       ,21310163600,2415,2449,2373,2447
B3SA3       ,21862838300,2470,2490,2385,2425
B3SA3       ,92692681300,2640,2673,2460,2470
B3SA3       ,32564514100,2473,2547,2443,2510
B3SA3       ,22586391900,2471,2528,2460,2480
B3SA3       ,41610348900,2500,2500,2375,2382
B3SA3       ,23499928500,2435,2452,2388,2411
B3SA3       ,26060158700,2449,2514,2446,2500
B3SA3       ,32224938600,2480,2530,2480,2530
B3SA3       ,37357286500,2507,2519,2427,2427
B3SA3       ,19110194000,2465,2477,2386,2405
B3SA3       ,18274924600,2425,2495,2418,2460
B3SA3       ,18214314700,2417,2512,2407,2500
B3SA3       ,15527440700,2501,2505,2440,2457
B3SA3       ,33531652800,2474,2519,2447,2450
B3SA3       ,34973488600,2485,2580,2467,2538
B3SA3       ,76858017900,2630,2644,2465,2510
B3SA3       ,56450430700,2558,2650,2540,2640
B3SA3       ,36134916700,2685,2688,2620,2654
B3SA3       ,74513961500,2675,2810,2634,2744
B3SA3       ,27183360000,2730,2783,2704,2725
B3SA3       ,23302935700,2700,2719,2665,2686
B3SA3       ,28795118600,2720,2727,2581,2595
B3SA3       ,28171037400,2610,2633,2542,2555
B3SA3       ,27702513500,2541,2620,2532,2569
B3SA3       ,17041429700,2557,2599,2502,2589
B3SA3       ,29663231000,2585,2621,2544,2575
B3SA3       ,22025512700,2558,2610,2548,2600
B3SA3       ,28880035400,2610,2729,2574,2729
B3SA3       ,16643256700,2700,2713,2622,2626
B3SA3       ,26560494900,2599,2665,2572,2665
B3SA3       ,7406666400,2670,2670,2631,2659
B3SA3       ,14431445500,2659,2659,2595,2640
B3SA3       ,28425947900,2650,2693,2600,2639
B3SA3       ,33064255500,2640,2806,2640,2806
B3SA3       ,27206146600,2791,2847,2741,2820
B3SA3       ,17415699700,2779,2890,2772,2865
B3SA3       ,21430201000,2847,2877,2808,2820
B3SA3       ,31996078500,2859,2880,2782,2815
B3SA3       ,34532642700,2824,2858,2764,2790
